year,month,day,hour,Surface net solar radiation,10 metre V wind component,Surface pressure,2 metre dewpoint temperature,2 metre temperature,10 metre U wind component
2011,2,22,1100,1309769.0,0.49877017736434937,92114.375,272.474609375,274.439453125,-0.7753440737724304
2011,2,23,1100,3456692.0,0.15207511186599731,93024.125,268.16796875,275.762451171875,-0.6440268158912659
2011,2,24,1100,2680120.0,0.7714803218841553,93457.8125,271.221435546875,275.23974609375,-0.803665041923523
2011,2,25,1100,3430152.0,0.8085344433784485,93295.75,272.322265625,277.782470703125,-0.7117505073547363
2011,2,26,1100,3472290.0,0.9542023539543152,93179.625,270.66455078125,276.55908203125,-0.3823475241661072
2011,2,27,1100,2895031.0,0.7817278504371643,92471.0625,272.267333984375,276.4296875,-0.607695996761322
2011,2,28,1100,1337602.0,0.26621943712234497,92939.5625,273.0546875,277.29150390625,-0.20404672622680664
2011,3,1,1100,2935044.0,0.6031107902526855,93141.375,272.947021484375,280.904541015625,-0.7183724045753479
2011,3,2,1100,2522501.0,1.7997236251831055,93315.625,271.85693359375,274.47119140625,-0.37496888637542725
2011,3,3,1100,3091716.0,0.5272719860076904,93494.1875,270.76171875,274.863525390625,-0.32044219970703125
2011,3,4,1100,2714810.0,0.765908420085907,93778.375,274.16650390625,278.80029296875,-0.09670096635818481
2011,3,5,1100,3120209.0,0.49579423666000366,93040.5,272.1083984375,278.9892578125,-0.5833547711372375
2011,3,6,1100,4682193.0,0.836973249912262,92878.25,269.0849609375,283.681884765625,-0.33669525384902954
2011,3,7,1100,1881211.0,0.2253340482711792,94131.1875,268.962646484375,274.06005859375,-1.1677160263061523
2011,3,8,1100,3849494.0,1.3181238174438477,94270.1875,267.208740234375,274.708740234375,-0.5396797060966492
2011,3,9,1100,4305416.0,1.0646286010742188,93489.375,269.715087890625,277.635498046875,-0.40982526540756226
2011,3,10,1100,4791406.0,1.2410039901733398,93375.875,272.57861328125,279.8896484375,-0.5254676938056946
2011,3,11,1100,3541804.0,0.7427113652229309,93376.8125,275.516357421875,278.778564453125,-0.824566662311554
2011,3,12,1100,1891934.0,1.1066665649414062,93190.9375,275.974853515625,277.743896484375,-0.6575311422348022
2011,3,13,1100,768576.625,-0.7853838801383972,92642.0625,274.833984375,275.94482421875,-0.1778632402420044
2011,3,14,1100,3067444.0,0.659503161907196,93105.9375,275.965087890625,279.4482421875,-0.8944410681724548
2011,3,15,1100,1198069.0,-0.9567317962646484,92973.4375,278.2685546875,279.886962890625,-0.2500377297401428
2011,3,16,1100,429143.5,-1.5279159545898438,91928.9375,277.134033203125,277.98583984375,0.6265454292297363
2011,3,17,1100,2343285.0,1.0417232513427734,91723.375,277.34716796875,279.782958984375,-0.4699375033378601
2011,3,18,1100,5272105.0,-0.1877797245979309,92765.3125,273.19873046875,286.57177734375,-0.348113477230072
2011,3,19,1100,5513176.0,0.63225257396698,93064.9375,276.3427734375,284.9853515625,-0.7329340577125549
2011,3,20,1100,4100626.0,1.058323860168457,93757.9375,275.672607421875,279.6435546875,-0.5514938235282898
2011,3,21,1100,2788665.0,0.8054272532463074,94090.3125,272.779052734375,277.26025390625,-1.0693645477294922
2011,3,22,1100,5918168.0,1.076395034790039,94484.125,273.894775390625,281.2314453125,-0.367561936378479
2011,3,23,1100,6337738.0,0.8728348612785339,94533.875,274.207275390625,284.112548828125,-0.6245079040527344
2011,3,24,1100,6457613.0,0.6208277344703674,94486.8125,276.15478515625,285.6552734375,-0.7300353646278381
2011,3,25,1100,6667583.0,0.9766873717308044,93537.5625,278.37841796875,285.0302734375,-0.677091658115387
2011,3,26,1100,6766797.0,1.4322376251220703,92826.1875,278.569091796875,284.365234375,-0.5647308826446533
2011,3,27,1100,2168997.0,0.07630878686904907,92785.0,278.4482421875,280.171630859375,-0.44335299730300903
2011,3,28,1100,5674181.0,0.46830475330352783,92411.625,277.331787109375,283.41064453125,-0.8019920587539673
2011,3,29,1100,5209073.0,0.6309139728546143,92929.8125,280.4873046875,282.8505859375,-0.8148188591003418
2011,3,30,1100,4792222.0,0.4674322009086609,93071.9375,278.6376953125,282.918212890625,-0.5531460046768188
2011,3,31,1100,6705694.0,1.020273208618164,93474.375,278.34814453125,285.914306640625,-0.7678236365318298
2011,4,1,1100,7534779.0,0.8852851986885071,93622.9375,279.19921875,289.487548828125,-0.4701138734817505
2011,4,2,1100,7703727.0,0.7450385093688965,93453.5,281.296875,288.429443359375,-0.8648138642311096
2011,4,3,1100,7293881.0,0.7996342778205872,92894.5,281.08837890625,289.1220703125,-0.5088017582893372
2011,4,4,1100,5696701.0,0.33489203453063965,92811.0625,283.677734375,288.86767578125,-0.7093933820724487
2011,4,5,1100,8141665.0,1.3935136795043945,93734.5,278.075439453125,286.417724609375,-0.799990713596344
2011,4,6,1100,8023758.0,1.0188207626342773,94003.75,280.137451171875,289.640869140625,-0.5538602471351624
2011,4,7,1100,8366293.0,1.060379981994629,93857.0625,283.1298828125,293.473388671875,-0.6066296100616455
2011,4,8,1100,8736637.0,0.4387378692626953,93133.1875,281.586181640625,295.176025390625,-0.7174190282821655
2011,4,9,1100,8899905.0,0.3946043848991394,93017.3125,278.440185546875,296.926513671875,-0.1373528242111206
2011,4,10,1100,8981695.0,0.9828584790229797,93186.625,280.29345703125,292.20947265625,-1.40814208984375
2011,4,11,1100,8726541.0,1.236257553100586,93381.0,282.191650390625,290.82177734375,-1.0376033782958984
2011,4,12,1100,8565851.0,1.0711374282836914,92748.0,279.94384765625,292.1201171875,-0.3815305829048157
2011,4,13,1100,9590236.0,0.6385077238082886,92946.25,270.58349609375,285.30517578125,-0.5523719787597656
2011,4,14,1100,5590173.0,0.9175454378128052,92592.6875,270.08203125,283.01171875,-1.667327880859375
2011,4,15,1100,7659306.0,0.8882248401641846,92781.875,274.0400390625,282.4228515625,-0.9680231213569641
2011,4,16,1100,6648364.0,0.8597407937049866,93127.9375,275.541015625,283.880859375,-0.940657913684845
2011,4,17,1100,6462094.0,0.8779098987579346,93428.375,275.5634765625,284.703125,-0.946548342704773
2011,4,18,1100,9271747.0,1.3909549713134766,93391.25,275.657958984375,286.760009765625,-0.7311890721321106
2011,4,19,1100,8890408.0,0.9238330125808716,93065.25,276.487548828125,287.605712890625,-1.2302780151367188
2011,4,20,1100,9142535.0,1.5218744277954102,93196.9375,277.189453125,288.907470703125,-0.8926202654838562
2011,4,21,1100,8883760.0,1.7496566772460938,93185.8125,277.14599609375,289.180419921875,-0.7049425840377808
2011,4,22,1100,8251966.0,1.5906410217285156,92772.75,277.1435546875,288.81494140625,-0.8687115907669067
2011,4,23,1100,4337351.0,0.39177441596984863,92872.1875,280.0087890625,285.795166015625,-1.2974834442138672
2011,4,24,1100,8961718.0,1.0465526580810547,92888.5,280.6640625,289.498046875,-0.7947145700454712
2011,4,25,1100,8635404.0,1.2527246475219727,92816.1875,283.04296875,289.792236328125,-0.8073123693466187
2011,4,26,1100,7128589.0,0.6860215663909912,92552.1875,283.87109375,289.27587890625,-1.0407524108886719
2011,4,27,1100,7668510.0,1.2891511917114258,92555.875,283.970703125,287.92919921875,-0.84967041015625
2011,4,28,1100,3592148.0,-0.290249764919281,92543.5,281.388427734375,284.12158203125,-0.0835370421409607
2011,4,29,1100,5855661.0,-0.11329954862594604,92273.9375,281.911376953125,285.648681640625,-1.0434589385986328
2011,4,30,1100,7443362.0,0.8355351090431213,92031.9375,281.547119140625,286.4951171875,-1.2099237442016602
2011,5,1,1100,10035629.0,1.5528736114501953,91869.0,281.201416015625,288.844970703125,-0.3509747385978699
2011,5,2,1100,8207814.0,0.8684569597244263,92042.875,281.9404296875,288.33349609375,-1.1675071716308594
2011,5,3,1100,7890646.0,0.7070406079292297,91800.8125,282.501708984375,288.502197265625,-1.1368045806884766
2011,5,4,1100,9297826.0,1.3219833374023438,92617.1875,281.8974609375,287.5458984375,-1.3848295211791992
2011,5,5,1100,4783005.0,0.6420029997825623,93548.6875,278.419677734375,284.341796875,-1.2896575927734375
2011,5,6,1100,7344244.0,1.086970329284668,93837.375,278.460693359375,286.7568359375,-0.9942570328712463
2011,5,7,1100,9160002.0,1.2247333526611328,93622.125,281.19287109375,289.474365234375,-0.7472041845321655
2011,5,8,1100,10055917.0,1.1748409271240234,93100.125,284.396728515625,294.130859375,-0.3359834551811218
2011,5,9,1100,8153748.0,1.373880386352539,93907.1875,279.10693359375,287.192626953125,-1.032485008239746
2011,5,10,1100,9726288.0,1.1292133331298828,94029.375,281.306640625,290.478759765625,-0.8334736824035645
2011,5,11,1100,10420078.0,1.1257410049438477,93496.0625,285.111083984375,293.991455078125,-0.72446608543396
2011,5,12,1100,8467639.0,0.9922789931297302,93072.0625,285.502197265625,292.19287109375,-1.1148014068603516
2011,5,13,1100,10315820.0,1.1429147720336914,93146.9375,282.966796875,293.84521484375,-1.1401853561401367
2011,5,14,1100,4612551.0,0.6072898507118225,92964.3125,285.71435546875,287.822021484375,-1.138840675354004
2011,5,15,1100,10487990.0,-2.250011444091797,92625.5,270.877197265625,289.35595703125,-0.10811465978622437
2011,5,16,1100,10691284.0,0.9113476276397705,93448.9375,276.372314453125,289.912841796875,-0.8369930386543274
2011,5,17,1100,10491594.0,0.9564028978347778,93430.0,279.786865234375,290.35888671875,-1.1315288543701172
2011,5,18,1100,7478185.0,0.6224310994148254,93364.0,282.447265625,288.972900390625,-0.8324177861213684
2011,5,19,1100,8727779.0,0.6185732483863831,93279.4375,281.25634765625,290.7001953125,-1.05914306640625
2011,5,20,1100,10684854.0,1.3325614929199219,93332.5,280.505126953125,293.416259765625,-0.667820394039154
2011,5,21,1100,10696836.0,1.1236801147460938,93349.875,280.01513671875,294.708984375,-0.8760038614273071
2011,5,22,1100,8965518.0,0.7864556312561035,93304.625,285.856689453125,293.229248046875,-0.3730771541595459
2011,5,23,1100,10654448.0,0.9921615719795227,93597.875,283.043701171875,296.212158203125,-1.0794944763183594
2011,5,24,1100,10695180.0,1.0909547805786133,93512.8125,285.49462890625,296.502685546875,-0.8236971497535706
2011,5,25,1100,8992818.0,0.2322024703025818,93598.375,286.59521484375,294.56640625,-0.9944655299186707
2011,5,26,1100,6257672.0,0.5390690565109253,93261.1875,286.068115234375,293.074951171875,-0.7965274453163147
2011,5,27,1100,4748305.0,0.5007734298706055,92505.3125,286.9150390625,289.78955078125,-1.1690988540649414
2011,5,28,1100,11628050.0,0.9235142469406128,92786.375,278.693115234375,291.258544921875,-1.454930305480957
2011,5,29,1100,11130611.0,1.1544408798217773,93240.0625,283.53759765625,292.23828125,-1.0582380294799805
2011,5,30,1100,9479357.0,0.8404390811920166,93298.0,283.631103515625,293.322265625,-1.2937955856323242
2011,5,31,1100,4140880.0,0.48479342460632324,92913.6875,285.093017578125,290.8134765625,-0.5117974877357483
2011,6,1,1100,1050153.0,-1.9573297500610352,92944.5625,282.156005859375,283.769287109375,0.1050824522972107
2011,6,2,1100,9075958.0,0.8100693821907043,93491.0,283.869140625,293.8681640625,-0.6315284967422485
2011,6,3,1100,8031397.0,1.05914306640625,93550.3125,284.63134765625,293.95263671875,-0.5961935520172119
2011,6,4,1100,5790168.0,-0.053091246634721756,93192.4375,287.49853515625,291.14599609375,-1.3153934478759766
2011,6,5,1100,4918849.0,0.3105158805847168,92765.1875,286.34326171875,290.3671875,-0.8809752464294434
2011,6,6,1100,6770814.0,0.4599844813346863,92425.125,284.97265625,288.04248046875,-0.9444925785064697
2011,6,7,1100,5576640.0,0.716384768486023,92290.1875,283.747314453125,288.3974609375,-1.0942296981811523
2011,6,8,1100,3761651.0,0.579700231552124,92144.625,286.519775390625,288.34912109375,-0.6545538306236267
2011,6,9,1100,7373074.0,0.3337814211845398,92506.875,282.395263671875,290.08837890625,-0.9893139004707336
2011,6,10,1100,10175520.0,1.1861095428466797,92737.75,282.80908203125,290.76513671875,-1.0953149795532227
2011,6,11,1100,9578562.0,0.3307188153266907,92805.125,284.699951171875,290.70751953125,-0.9576440453529358
2011,6,12,1100,8419335.0,0.6407314538955688,93091.3125,283.225830078125,290.534423828125,-1.1421308517456055
2011,6,13,1100,7381762.0,1.0650758743286133,92997.0625,287.482177734375,290.98828125,-1.1675796508789062
2011,6,14,1100,10152844.0,0.8689702749252319,93122.0,287.04296875,293.264892578125,-0.7817541360855103
2011,6,15,1100,9846595.0,1.4882049560546875,93286.25,287.07568359375,293.797119140625,-0.8867253065109253
2011,6,16,1100,7484289.0,0.7521359324455261,93121.375,288.698486328125,292.951416015625,-1.170149803161621
2011,6,17,1100,5696069.0,1.7057857513427734,92979.0625,288.174560546875,290.8017578125,-0.988405168056488
2011,6,18,1100,3861151.0,1.0066614151000977,92335.625,287.564453125,289.115966796875,-0.8964771032333374
2011,6,19,1100,11248006.0,1.1290206909179688,92608.875,280.532958984375,292.593505859375,-1.1822147369384766
2011,6,20,1100,10486269.0,1.2328824996948242,93156.5,285.82275390625,291.72900390625,-1.251826286315918
2011,6,21,1100,10379262.0,0.7634609341621399,93418.25,288.531494140625,293.71044921875,-1.3124284744262695
2011,6,22,1100,5311846.0,0.6577874422073364,93346.0,287.831787109375,292.4140625,-0.7400628328323364
2011,6,23,1100,4105444.0,0.3599538803100586,93064.375,287.962158203125,290.893798828125,-0.8604949116706848
2011,6,24,1100,11343202.0,0.49390316009521484,93059.8125,282.829833984375,294.86328125,-0.8799415230751038
2011,6,25,1100,10909759.0,1.0868234634399414,93677.5,285.724609375,293.645263671875,-1.063429832458496
2011,6,26,1100,11107481.0,1.2067632675170898,93687.1875,289.47509765625,295.87548828125,-0.9875564575195312
2011,6,27,1100,10662831.0,1.0507841110229492,93528.5,290.02099609375,296.42529296875,-1.091050148010254
2011,6,28,1100,10487202.0,0.886707067489624,93047.75,292.38427734375,298.70654296875,-0.6415331363677979
2011,6,29,1100,9501290.0,0.7744890451431274,92858.3125,293.3720703125,297.51904296875,-0.8594346046447754
2011,6,30,1100,10277554.0,-0.25680017471313477,92807.6875,287.499755859375,296.849853515625,-1.1043930053710938
2011,7,1,1100,10936489.0,1.0239715576171875,92836.9375,282.443603515625,294.951904296875,-1.4918804168701172
2011,7,2,1100,8992826.0,0.9872749447822571,92641.1875,282.94140625,290.550537109375,-1.8378019332885742
2011,7,3,1100,9370337.0,1.3042373657226562,92586.4375,283.90234375,292.363037109375,-1.053053855895996
2011,7,4,1100,10168819.0,1.0862302780151367,92806.625,287.451904296875,294.4609375,-1.050938606262207
2011,7,5,1100,10227675.0,1.2225933074951172,92722.4375,288.187255859375,296.398193359375,-0.6163447499275208
2011,7,6,1100,9146345.0,1.21160888671875,92642.625,290.69775390625,295.2158203125,-0.9237998723983765
2011,7,7,1100,4697357.0,1.3176460266113281,92731.5,289.73876953125,292.366455078125,-0.8144161701202393
2011,7,8,1100,5712936.0,0.8779301047325134,92896.875,289.557373046875,292.323486328125,-0.9737970232963562
2011,7,9,1100,7191604.0,0.6526941657066345,93275.625,288.80712890625,294.982666015625,-1.0938348770141602
2011,7,10,1100,9134271.0,1.2078609466552734,93198.5625,289.177734375,296.34326171875,-0.5828127861022949
2011,7,11,1100,10287709.0,0.4091343283653259,93090.375,287.486083984375,297.46923828125,-1.2649269104003906
2011,7,12,1100,5626306.0,-0.10104990005493164,93148.375,290.86474609375,295.03955078125,-0.9203420877456665
2011,7,13,1100,3145581.0,0.16775918006896973,92509.4375,290.621337890625,291.53955078125,-1.4363279342651367
2011,7,14,1100,7674504.0,0.6073285341262817,92601.8125,285.935302734375,294.983154296875,-0.9443142414093018
2011,7,15,1100,10223906.0,1.1237516403198242,92967.6875,283.8232421875,294.858154296875,-1.0710945129394531
2011,7,16,1100,5655089.0,0.530174732208252,92915.375,287.62890625,290.820556640625,-1.0195236206054688
2011,7,17,1100,2385587.0,0.8070264458656311,92087.25,289.008056640625,289.5,-0.9272941946983337
2011,7,18,1100,10219100.0,0.8954826593399048,91970.875,283.191650390625,291.63330078125,-0.9587891101837158
2011,7,19,1100,4321790.0,0.4016372561454773,92016.6875,285.329345703125,288.431884765625,-1.4096994400024414
2011,7,20,1100,9711837.0,0.7777836918830872,91996.625,280.364501953125,292.5478515625,-0.398176372051239
2011,7,21,1100,9260670.0,0.8836231827735901,92157.1875,284.227783203125,291.877685546875,-0.7401910424232483
2011,7,22,1100,10619747.0,1.6087408065795898,92281.375,282.43603515625,293.888427734375,-0.7530027031898499
2011,7,23,1100,9666624.0,1.0606880187988281,92143.375,285.210693359375,292.946533203125,-0.9095644950866699
2011,7,24,1100,10694346.0,0.570152223110199,92103.625,278.272705078125,292.135986328125,-0.3916207551956177
2011,7,25,1100,9765407.0,1.348978042602539,92276.75,280.056640625,291.192138671875,-0.9626950025558472
2011,7,26,1100,7065577.0,0.9831008315086365,92675.625,283.828857421875,289.6904296875,-0.5194002389907837
2011,7,27,1100,4761913.0,0.5782946348190308,93144.875,287.0771484375,290.07958984375,-1.0249252319335938
2011,7,28,1100,9370193.0,1.1387214660644531,92916.5,286.631591796875,293.0498046875,-0.663300096988678
2011,7,29,1100,9781337.0,0.6356822848320007,92942.6875,283.851806640625,294.005615234375,-0.8451753854751587
2011,7,30,1100,9014544.0,0.9643958210945129,92696.0625,285.484130859375,294.5517578125,-0.8022955656051636
2011,7,31,1100,8511070.0,0.5961465835571289,92667.8125,287.469970703125,293.50390625,-0.9157622456550598
2011,8,1,1100,7706214.0,0.6811591982841492,92822.4375,289.95361328125,293.2802734375,-1.2263526916503906
2011,8,2,1100,8640169.0,1.0561485290527344,93228.3125,288.349365234375,295.2353515625,-1.2194595336914062
2011,8,3,1100,5901183.0,1.0677289962768555,93250.6875,289.89111328125,295.100830078125,-0.6219547390937805
2011,8,4,1100,9515606.0,1.0513992309570312,92968.8125,287.947998046875,296.962890625,-0.7072025537490845
2011,8,5,1100,4910638.0,0.6315043568611145,92986.125,292.17822265625,293.253662109375,-0.6040428280830383
2011,8,6,1100,6773141.0,1.1991596221923828,92677.875,289.2197265625,293.390625,-0.6855453252792358
2011,8,7,1100,4323076.0,1.1135320663452148,92374.875,290.413330078125,293.0400390625,-1.0810470581054688
2011,8,8,1100,5913746.0,1.669844627380371,92353.375,289.883544921875,292.902587890625,-0.6544190049171448
2011,8,9,1100,9812819.0,0.49197685718536377,93115.5,281.9697265625,292.372802734375,-1.2702999114990234
2011,8,10,1100,9794515.0,1.153085708618164,93544.8125,281.232666015625,292.737548828125,-1.3218936920166016
2011,8,11,1100,9672226.0,1.022761344909668,93421.875,284.747802734375,292.989501953125,-1.1406946182250977
2011,8,12,1100,8120119.0,1.0725364685058594,92890.5,286.9765625,294.431396484375,-0.9087616801261902
2011,8,13,1100,8401052.0,1.008408546447754,92673.3125,287.466796875,295.279296875,-0.9361872673034668
2011,8,14,1100,7819032.0,0.6219370365142822,92740.75,289.809326171875,295.305419921875,-0.7926861047744751
2011,8,15,1100,8248712.0,0.23215252161026,92777.25,290.479736328125,295.00830078125,-0.8094015717506409
2011,8,16,1100,8482596.0,0.6936548948287964,93211.9375,288.898193359375,296.02978515625,-1.3561334609985352
2011,8,17,1100,5935678.0,0.5740848779678345,93241.75,290.690673828125,295.31298828125,-1.1920595169067383
2011,8,18,1100,7061576.0,0.8261680006980896,93320.0,290.662353515625,297.25,-0.6765360236167908
2011,8,19,1100,8323302.0,0.8016641736030579,93386.5,291.86181640625,298.490478515625,-0.811454713344574
2011,8,20,1100,9061401.0,0.2698637843132019,93562.5,289.524658203125,299.56201171875,-1.0808324813842773
2011,8,21,1100,8856249.0,0.5166437029838562,93575.4375,291.79150390625,299.993896484375,-0.8078052997589111
2011,8,22,1100,8586463.0,0.46949565410614014,93430.3125,290.579833984375,300.43115234375,-0.69701087474823
2011,8,23,1100,8108521.0,0.7787666320800781,93318.25,289.37451171875,300.353759765625,-0.6495203971862793
2011,8,24,1100,8309330.0,0.7591708898544312,93197.5,289.9052734375,299.270751953125,-0.8261721730232239
2011,8,25,1100,8007801.0,0.43051743507385254,93086.4375,288.84814453125,298.22216796875,-1.2357521057128906
2011,8,26,1100,6891154.0,0.6824669241905212,92863.8125,288.124755859375,297.07861328125,-1.1026191711425781
2011,8,27,1100,7578079.0,-0.3737947940826416,92536.9375,280.0625,293.468017578125,-0.9775563478469849
2011,8,28,1100,9041830.0,0.4784819483757019,93240.5625,278.795166015625,293.826904296875,-1.4422025680541992
2011,8,29,1100,8613955.0,0.7219809293746948,92901.5625,283.62451171875,293.844970703125,-1.2375946044921875
2011,8,30,1100,6424396.0,0.2578974962234497,92703.375,286.201416015625,293.612060546875,-1.1703882217407227
2011,8,31,1100,7044033.0,0.4987691044807434,92845.625,287.70166015625,293.0205078125,-1.224287986755371
2011,9,1,1100,5337744.0,0.769072413444519,92981.1875,288.38720703125,292.787841796875,-1.0387248992919922
2011,9,2,1100,6529612.0,0.687717616558075,93048.6875,288.885498046875,294.755126953125,-0.818236231803894
2011,9,3,1100,4601925.0,0.3751356601715088,93089.75,289.833251953125,294.370361328125,-0.9610063433647156
2011,9,4,1100,1454395.0,-0.17805767059326172,92857.8125,290.176025390625,290.78076171875,-0.18227702379226685
2011,9,5,1100,6315341.0,1.3334846496582031,92877.5625,289.88232421875,293.796142578125,-0.7358371019363403
2011,9,6,1100,6568866.0,0.42007923126220703,93698.375,280.93603515625,292.086181640625,-1.1343145370483398
2011,9,7,1100,6390590.0,1.0766830444335938,93011.125,286.421630859375,293.95361328125,-0.628510594367981
2011,9,8,1100,6987333.0,1.0715274810791016,92698.3125,286.132080078125,295.873291015625,-0.9441715478897095
2011,9,9,1100,7973248.0,1.1365680694580078,92853.625,286.822998046875,297.228271484375,-0.8343653082847595
2011,9,10,1100,5655387.0,0.8790576457977295,93174.875,289.5283203125,294.203369140625,-0.8520570993423462
2011,9,11,1100,5643570.0,1.043466567993164,93174.1875,289.5517578125,294.378662109375,-0.6518154144287109
2011,9,12,1100,7131218.0,0.9625088572502136,93041.5,287.28271484375,295.379638671875,-0.9931933879852295
2011,9,13,1100,7553997.0,0.8064876794815063,93164.375,288.239501953125,295.768798828125,-1.0494661331176758
2011,9,14,1100,6241110.0,0.9647974371910095,93007.5,289.343017578125,295.083740234375,-1.1371965408325195
2011,9,15,1100,6973635.0,0.4742976427078247,93174.3125,287.86767578125,295.022705078125,-1.1815290451049805
2011,9,16,1100,5965058.0,0.6292036771774292,93254.625,289.0107421875,294.275634765625,-1.0581293106079102
2011,9,17,1100,4520818.0,0.5185695290565491,93061.375,287.850830078125,292.52685546875,-0.470081090927124
2011,9,18,1100,1486233.0,1.089299201965332,91925.5,287.593994140625,287.81103515625,-0.40637511014938354
2011,9,19,1100,4153175.0,0.33813273906707764,91949.6875,279.511474609375,287.80810546875,-0.5424434542655945
2011,9,20,1100,7338359.0,0.8527980446815491,93267.8125,279.277099609375,291.313232421875,-0.6421806812286377
2011,9,21,1100,7345141.0,0.7277993559837341,93355.75,283.114990234375,292.36767578125,-0.9881472587585449
2011,9,22,1100,6870905.0,0.7338513135910034,93130.5625,285.63525390625,293.726806640625,-1.054081916809082
2011,9,23,1100,5382071.0,0.7429452538490295,93141.625,285.685791015625,292.021484375,-1.1506614685058594
2011,9,24,1100,4893846.0,0.6229322552680969,93152.75,287.34228515625,291.32080078125,-1.0972881317138672
2011,9,25,1100,5212322.0,0.7928982377052307,93517.6875,285.7646484375,291.318359375,-0.7025240063667297
2011,9,26,1100,6286178.0,0.9321439266204834,93780.625,284.34033203125,293.861572265625,-0.7862112522125244
2011,9,27,1100,6390076.0,0.9801836013793945,94071.0,284.06982421875,294.2236328125,-0.6364220976829529
2011,9,28,1100,6580513.0,1.060964584350586,94131.0,285.848388671875,293.258056640625,-0.895197331905365
2011,9,29,1100,6056336.0,1.123861312866211,94074.25,285.33203125,293.03173828125,-0.7540714144706726
2011,9,30,1100,6357773.0,1.1287641525268555,94079.0625,285.501953125,292.93212890625,-0.8617126941680908
2011,10,1,1100,6500694.0,0.959015965461731,94015.8125,283.65087890625,294.0009765625,-0.6717051863670349
2011,10,2,1100,6284163.0,1.0317926406860352,93814.5,285.32373046875,294.580322265625,-0.8488357663154602
2011,10,3,1100,6193165.0,0.8297197818756104,93794.6875,286.241943359375,293.62744140625,-0.9540488123893738
2011,10,4,1100,6228007.0,0.9315783381462097,93673.625,285.976318359375,294.094970703125,-0.795975387096405
2011,10,5,1100,6333785.0,0.6667702794075012,93561.5625,286.11767578125,293.73388671875,-1.0748701095581055
2011,10,6,1100,4414962.0,0.7225828766822815,93228.9375,287.27685546875,291.413818359375,-1.0967063903808594
2011,10,7,1100,5940896.0,-1.3305892944335938,92214.125,274.871826171875,287.568115234375,0.016430072486400604
2011,10,8,1100,5021836.0,0.14919328689575195,92594.4375,274.101806640625,285.928466796875,-0.3447403907775879
2011,10,9,1100,5060368.0,1.0157804489135742,93025.6875,274.568359375,286.02392578125,-1.540848731994629
2011,10,10,1100,4314402.0,0.9263884425163269,93446.75,278.68896484375,287.7080078125,-0.24412959814071655
2011,10,11,1100,5952620.0,0.5929604768753052,93372.5,281.34228515625,295.418701171875,-0.5072139501571655
2011,10,12,1100,5906394.0,0.7814973592758179,93115.25,281.072998046875,295.363037109375,-0.614105224609375
2011,10,13,1100,5214008.0,0.2154601812362671,93281.8125,280.82666015625,292.125244140625,-1.1293020248413086
2011,10,14,1100,1886884.0,0.31527018547058105,93870.5625,280.026611328125,282.779052734375,-1.0513887405395508
2011,10,15,1100,2527168.0,0.7747985124588013,94179.1875,276.75244140625,280.029541015625,-0.6125903725624084
2011,10,16,1100,5014794.0,1.0563631057739258,93964.9375,279.1025390625,284.216552734375,-0.8933058977127075
2011,10,17,1100,5132741.0,1.158024787902832,93723.625,277.302001953125,283.95751953125,-0.675750732421875
2011,10,18,1100,3797223.0,0.8506138920783997,93432.75,278.464599609375,283.530517578125,-0.6370411515235901
2011,10,19,1100,1779041.0,0.43857502937316895,93095.25,280.1923828125,281.942626953125,-1.0958061218261719
2011,10,20,1100,5620169.0,-0.7091009020805359,92969.1875,271.857177734375,285.220703125,-0.8456132411956787
2011,10,21,1100,4022667.0,1.201167106628418,93677.9375,275.66455078125,280.67724609375,-0.5933420658111572
2011,10,22,1100,3489206.0,1.023681640625,93581.25,275.21630859375,279.93505859375,-0.6430525183677673
2011,10,23,1100,4545140.0,0.7962071299552917,93296.625,275.12939453125,279.876708984375,-0.9271802306175232
2011,10,24,1100,2437805.0,0.07300955057144165,92986.0,274.817138671875,278.385009765625,-0.9942376613616943
2011,10,25,1100,456482.9375,-0.9565471410751343,92497.625,277.78955078125,278.62939453125,0.7942966818809509
2011,10,26,1100,2062492.0,-0.389110803604126,92840.25,279.278076171875,283.45849609375,0.22568219900131226
2011,10,27,1100,2493763.0,-0.29086846113204956,93319.375,278.31640625,282.70068359375,-0.9430925250053406
2011,10,28,1100,3135446.0,0.6966755986213684,93832.875,278.30859375,284.561767578125,-0.4018201231956482
2011,10,29,1100,3868449.0,0.727318286895752,93864.0,279.005859375,285.6767578125,-0.6200947165489197
2011,10,30,1100,2764228.0,0.7286931872367859,93615.625,278.39599609375,285.061279296875,-0.6789175868034363
2011,10,31,1100,3642897.0,0.9518952369689941,93492.625,279.9609375,284.79052734375,-0.569574236869812
2011,11,1,1100,3770326.0,0.8631661534309387,93353.5,278.19873046875,283.945068359375,-0.6070160865783691
2011,11,2,1100,3240210.0,0.6321870684623718,93249.75,277.98486328125,283.138916015625,-0.8417840600013733
2011,11,3,1100,718390.0625,0.06195448711514473,93029.5625,279.962646484375,281.084228515625,-0.8038830161094666
2011,11,4,1100,329737.875,-0.5760757923126221,92659.3125,281.232177734375,282.029052734375,-0.24869388341903687
2011,11,5,1100,86850.4375,-1.2129945755004883,92566.0625,281.759765625,282.56201171875,-0.41734808683395386
2011,11,6,1100,192740.0625,-1.2054805755615234,92728.4375,282.496826171875,283.500732421875,-0.3966484069824219
